Price,Transmisson,Colour,Make Year,Mileage,Engine (CC),Fuel,Kilometer Run,Brand
750000.0,Manual-2WD,white,2009.0,15.0,50000.0,Diesel,50000.0,Mahindra
1850000.0,Manual-2WD,Pearl white,2016.0,15.0,1200.0,Petrol,39000.0,Tata
770000.0,Auto-2WD,silver,2009.0,12.0,1300.0,Petrol,75000.0,Perodua
1975000.0,Auto-2WD,silver,2018.0,15.0,50000.0,Electric,50000.0,Mahindra
1200000.0,Manual-4WD,white,2005.0,15.0,50000.0,Diesel,50000.0,Nissan
4450000.0,Manual-4WD,grey,2015.0,15.0,1500.0,Petrol,43000.0,Daihatsu
1550000.0,Manual-2WD,grey metalic,2014.0,20.0,1000.0,Petrol,48.0,Maruti Suzuki
1300000.0,Auto-2WD,white,2018.0,15.0,50000.0,Diesel,46000.0,Tata
2375000.0,Manual-2WD,silver,2016.0,15.0,1200.0,Petrol,38000.0,Maruti Suzuki
2375000.0,Manual-2WD,silver,2016.0,14.0,1200.0,Petrol,52000.0,Hyundai
1750000.0,Manual-2WD,Royal blue,2007.0,15.0,1600.0,Petrol,47000.0,Toyota
505000.0,Manual-2WD,White,2015.0,15.0,800.0,Petrol,52500.0,Maruti Suzuki
1800000.0,Auto-2WD,Light green,2014.0,15.0,1000.0,Petrol,47000.0,Maruti Suzuki
1650000.0,Manual-2WD,Red,2017.0,15.0,1200.0,Petrol,43000.0,Ford
2150000.0,Manual-2WD,Silver,2013.0,15.0,1300.0,Petrol,53000.0,Toyota
1950000.0,Manual-4WD,White,2017.0,15.0,2523.0,Diesel,38000.0,Mahindra
1550000.0,Manual-2WD,Dark maroon,2010.0,12.0,1200.0,Petrol,73747.0,Hyundai
1450000.0,Manual-2WD,Silver,2016.0,15.0,1200.0,Petrol,54590.0,Maruti Suzuki
1950000.0,Manual-2WD,Gray,2014.0,15.0,50000.0,Petrol,63000.0,Hyundai
1150000.0,Power Steering,white,2009.0,15.0,1086.0,Petrol,60000.0,Hyundai
999999.0,Manual-2WD,Black,2011.0,13.0,1199.0,Petrol,53000.0,Ford
4100000.0,Manual-2WD,red black,2021.0,15.0,1500.0,Petrol,24500.0,Maruti Suzuki
2399999.0,Manual-4WD,White,2020.0,14.0,0.0,Diesel,49000.0,Mahindra
1575000.0,Manual-2WD,Grey,2007.0,10.0,1600.0,Petrol,60000.0,Honda
1000000.0,Manual-2WD,Blue,2012.0,17.0,814.0,Petrol,47000.0,Hyundai
1450000.0,Manual-2WD,white,2010.0,15.0,50000.0,Petrol,50000.0,Maruti Suzuki
2550000.0,Manual-4WD,white,2007.0,15.0,1500.0,Petrol,53000.0,Daihatsu
450000.0,Power Steering,white,2013.0,15.0,901.0,Diesel,16057.0,Mahindra
1325000.0,Power Steering,Gray,2015.0,15.0,50000.0,Petrol,50000.0,Datsun
2000000.0,Manual-2WD,grey,2014.0,25.0,50000.0,Petrol,62000.0,Hyundai
1525000.0,Manual-2WD,White,2018.0,15.0,1200.0,Petrol,63000.0,Maruti Suzuki
680000.0,Power Steering,Golden,2008.0,10.0,1200.0,Petrol,72000.0,Chevrolet
4450000.0,Manual-2WD,Grey,2019.0,12.0,1598.0,Petrol,37000.0,Hyundai
600000.0,Manual-2WD,Nilo,2006.0,18.0,800.0,Petrol,50000.0,Maruti Suzuki
1170000.0,Manual-2WD,red,2009.0,15.0,1100.0,Petrol,50000.0,Hyundai
900000.0,Manual-2WD,White,2015.0,15.0,50000.0,Petrol,63.0,Tata
1400000.0,Manual-2WD,silver,2010.0,12.0,2200.0,Petrol,57200.0,Tata
250000.0,Manual-2WD,blue,2060.0,15.0,50000.0,Diesel,50000.0,Tata
1150000.0,Manual-2WD,Sky blue,2008.0,20.0,1200.0,Petrol,11111.0,Hyundai
630000.0,Auto-2WD,Silver grey,2000.0,18.0,800.0,Petrol,4950.0,Maruti Suzuki
390000.0,Manual-2WD,white,2012.0,23.0,624.0,Petrol,35000.0,Tata
875000.0,Manual-2WD,White,2009.0,14.0,1300.0,Petrol,52000.0,Other Brands
3675000.0,Manual-4WD,Blue,2017.0,15.0,2200.0,Diesel,65000.0,Mahindra
1600000.0,Auto-2WD,ret,2009.0,10.0,1900.0,Petrol,76000.0,Kia
1025000.0,Manual-2WD,Black,2010.0,13.0,1300.0,Petrol,55000.0,Other Brands
3550000.0,Manual-2WD,white,2021.0,15.0,2500.0,Diesel,50000.0,Other Brands
1850000.0,Manual-2WD,White,2015.0,8.0,4000.0,Diesel,105000.0,Tata
2200000.0,Manual-2WD,white,2015.0,17.0,1387.0,Petrol,44500.0,Maruti Suzuki
4800000.0,Manual-2WD,Black,2021.0,15.0,50000.0,Petrol,7700.0,Other Brands
2500000.0,Manual-2WD,Brown,2016.0,15.0,1500.0,Petrol,45000.0,Ford
715000.0,Manual-4WD,white,2009.0,15.0,800.0,Petrol,80000.0,Maruti Suzuki
2320000.0,Manual-2WD,silver gray,2015.0,15.0,1490.0,Petrol,30100.0,Honda
900000.0,Auto-2WD,Golden,2009.0,14.0,1000.0,Petrol,85000.0,Chevrolet
975000.0,Auto-2WD,Husky Blue,2005.0,15.0,1100.0,Petrol,82000.0,Hyundai
875000.0,Manual-2WD,Grey,2004.0,15.0,1068.0,Petrol,50000.0,Hyundai
1450000.0,Auto-2WD,N3,2009.0,15.0,1200.0,Petrol,80000.0,Hyundai
1075000.0,Manual-2WD,Black,2011.0,15.0,1200.0,Petrol,60000.0,Ford
775000.0,Manual-2WD,white,2010.0,15.0,50000.0,Petrol,50000.0,Maruti Suzuki
2450000.0,Manual-2WD,Brown,2018.0,15.0,998.0,Petrol,27969.0,Volkswagen
1250000.0,Manual-2WD,white,2009.0,15.0,50000.0,Petrol,50000.0,Maruti Suzuki
540000.0,Auto-2WD,Black,2004.0,14.0,1400.0,Petrol,60000.0,Kia
2025000.0,Manual-2WD,Grey,2014.0,15.0,1197.0,Petrol,47582.0,Maruti Suzuki
1150000.0,Manual-4WD,SETO,2016.0,15.0,2500.0,Petrol,46230.0,Mahindra
600000.0,Manual-2WD,SILVER,2004.0,15.0,800.0,Petrol,63586.0,Maruti Suzuki
1725000.0,Manual-2WD,SILVER,2014.0,15.0,1086.0,Petrol,52490.0,Hyundai
590000.0,Manual-2WD,GRE,2002.0,15.0,1061.0,Petrol,62570.0,Hyundai
1897000.0,Manual-2WD,Silver,2014.0,15.0,1197.0,Petrol,74000.0,Maruti Suzuki
2475000.0,Manual-2WD,Silver,2016.0,17.0,1500.0,Diesel,75000.0,Renault
1700000.0,Auto-2WD,white,2014.0,14.0,1200.0,Petrol,65300.0,Maruti Suzuki
1700000.0,Manual-2WD,Silver,2013.0,13.0,1200.0,Petrol,50000.0,Hyundai
350000.0,Manual-4WD,Summer blue,2011.0,27.0,624.0,Petrol,71000.0,Tata
1800000.0,Auto-2WD,Sunshine ray,2014.0,15.0,998.0,Petrol,47000.0,Maruti Suzuki
1200000.0,Power Steering,white,2009.0,15.0,50000.0,Diesel,50000.0,Tata
1200000.0,Power Steering,white,2009.0,15.0,50000.0,Diesel,50000.0,Tata
2725000.0,Manual-2WD,white,2019.0,15.0,50000.0,Petrol,50000.0,Maruti Suzuki
1850000.0,Manual-2WD,Grey,2018.0,17.0,1000.0,Petrol,65000.0,Maruti Suzuki
1750000.0,Manual-2WD,light grey,2013.0,13.0,1500.0,Petrol,45.0,Hyundai
1200000.0,Manual-2WD,"Brown, chocolate",2017.0,15.0,2523.0,Diesel,100000.0,Mahindra
1575000.0,Manual-2WD,GREY,2018.0,15.0,800.0,Petrol,46333.0,Maruti Suzuki
350000.0,Auto-2WD,Black,2004.0,10.0,1600.0,Petrol,90819.0,Other Brands
3075000.0,Manual-2WD,Sleek Silver,2018.0,15.0,1197.0,Petrol,32000.0,Hyundai
2150000.0,Manual-2WD,Red,2014.0,15.0,1600.0,Petrol,42000.0,Volkswagen
775000.0,Manual-2WD,silver,2003.0,15.0,1500.0,Petrol,102500.0,Hyundai
4000000.0,Manual-2WD,Pearl white,2019.0,15.0,1600.0,Petrol,20000.0,Hyundai
1575000.0,Manual-2WD,light blue metallic,2007.0,15.0,1497.0,Petrol,65000.0,Toyota
1999999.0,Auto-4WD,silver,2009.0,12.0,1990.0,Diesel,70000.0,Hyundai
870000.0,Manual-2WD,Maroon,2009.0,16.0,800.0,Petrol,57000.0,Maruti Suzuki
3750000.0,Auto-4WD,White,2017.0,20.0,1600.0,Petrol,65000.0,Hyundai
1585000.0,Manual-2WD,Red,2014.0,15.0,50000.0,Petrol,26000.0,Maruti Suzuki
2400000.0,Manual-2WD,Granite grey,2017.0,16.0,1197.0,Petrol,26000.0,Maruti Suzuki
3075000.0,Manual-2WD,marron,2018.0,14.0,1200.0,Petrol,37000.0,Hyundai
3750000.0,Manual-2WD,Silver,2018.0,15.0,50000.0,Petrol,5000.0,Nissan
950000.0,Manual-2WD,sky blue,2008.0,15.0,1400.0,Petrol,81000.0,Hyundai
1600000.0,Manual-2WD,Silver,2011.0,18.0,1200.0,Petrol,50000.0,Maruti Suzuki
1435000.0,Manual-2WD,Light grey,2010.0,18.0,1200.0,Petrol,55700.0,Hyundai
3050000.0,Manual-2WD,Pearl white,2016.0,16.0,1250.0,Diesel,55000.0,Maruti Suzuki
850000.0,Manual-2WD,sky blue,2004.0,15.0,1200.0,Petrol,55.0,Hyundai
3990000.0,Auto-2WD,White,2017.0,9.0,1748.7000000000003,Electric,42000.0,Kia
950000.0,Manual-2WD,red,2005.0,15.0,1200.0,Petrol,45.0,Hyundai
2950000.0,Manual-2WD,Silver,2021.0,17.0,1197.0,Petrol,19000.0,Hyundai
600000.0,Manual-2WD,Blue,2008.0,15.0,2600.0,Diesel,50000.0,Mahindra
1025000.0,Manual-2WD,Silver grey,2012.0,14.0,1200.0,Petrol,43000.0,Chevrolet
800000.0,Auto-2WD,white,2012.0,15.0,1399.0,Diesel,70000.0,Tata
4260000.0,Manual-2WD,Silver,2023.0,20.0,1000.0,Petrol,3000.0,Nissan
1275000.0,Manual-2WD,C-RED,2013.0,15.0,1196.0,Petrol,21000.0,Ford
1000000.0,Manual-2WD,Silver,2014.0,23.0,796.0,Petrol,149000.0,Maruti Suzuki
1600000.0,Manual-2WD,white,2018.0,15.0,3000.0,Diesel,50000.0,Tata
3050000.0,Manual-4WD,white,2011.0,14.0,1998.0,Petrol,58010.0,Kia
1250000.0,Manual-2WD,Maroon,2009.0,12.0,1098.0,Petrol,65000.0,Hyundai
2075000.0,Auto-2WD,white,2009.0,15.0,50000.0,Petrol,50000.0,Hyundai
1850000.0,Manual-2WD,White,2017.0,15.0,1500.0,Petrol,43000.0,Ford
1900000.0,Power Steering,white,2017.0,15.0,50000.0,Diesel,100000.0,Tata
1575000.0,Manual-2WD,White,2018.0,15.0,2523.0,Diesel,29594.0,Mahindra
1350000.0,Manual-2WD,silver,2018.0,17.0,1000.0,Petrol,42000.0,Datsun
3375000.0,Manual-2WD,Polar White,2016.0,15.0,1591.0,Petrol,42097.0,Hyundai
3500000.0,Auto-4WD,silver,2019.0,15.0,50000.0,Diesel,50000.0,Mahindra
875000.0,Manual-2WD,white,2008.0,18.0,1000.0,Petrol,70000.0,Perodua
1950000.0,Power Steering,Grey,2017.0,18.0,998.0,Petrol,41461.0,Maruti Suzuki
1000000.0,Auto-2WD,black,2001.0,8.0,2000.0,Diesel,80000.0,Kia
400000.0,Auto-2WD,black,2001.0,8.0,2000.0,Diesel,80000.0,Kia
2700000.0,Manual-2WD,Silver,2017.0,16.0,1200.0,Petrol,51000.0,Maruti Suzuki
2250000.0,Manual-2WD,white,2017.0,15.0,1200.0,Petrol,32000.0,Maruti Suzuki
1990000.0,Auto-2WD,read,2013.0,15.0,1197.0,Petrol,71500.0,Maruti Suzuki
3790000.0,Manual-4WD,White,2023.0,15.0,1200.0,Petrol,50000.0,Kia
2700000.0,Manual-2WD,Silky Silver,2019.0,15.0,1197.0,Petrol,27000.0,Maruti Suzuki
1075000.0,Auto-2WD,Black,2007.0,14.0,1086.0,Petrol,57000.0,Hyundai
550000.0,Manual-2WD,White,2013.0,15.0,1400.0,Diesel,50000.0,Tata
1300000.0,Manual-2WD,golden,2008.0,10.0,1599.0,Petrol,1350000.0,Honda
1640000.0,Auto-2WD,Sliver,2010.0,14.0,1200.0,Petrol,65000.0,Hyundai
1499999.0,Manual-2WD,gry,2017.0,15.0,1000.0,Petrol,32000.0,Renault
1450000.0,Manual-2WD,red,2012.0,14.0,900.0,Diesel,81000.0,Mahindra
4200000.0,Manual-4WD,silver,2018.0,12.0,2179.0,Diesel,58000.0,Mahindra
625000.0,Manual-4WD,black,2005.0,15.0,1468.0,Petrol,6278.0,Other Brands
2750000.0,Manual-2WD,Red,2022.0,15.0,999.0,Petrol,10000.0,Nissan
1099999.0,Auto-2WD,blue,2021.0,23.0,1200.0,Diesel,8000.0,Tata
2300000.0,Auto-4WD,white,2020.0,15.0,50000.0,Hybrid,50000.0,Toyota
1500000.0,Auto-2WD,white,2010.0,15.0,800.0,Petrol,50000.0,Maruti Suzuki
150000.0,Manual-2WD,White,1993.0,16.0,1900.0,Diesel,100000.0,Toyota
850000.0,Manual-2WD,White,2012.0,16.0,1500.0,Diesel,60000.0,Toyota
240000.0,Manual-2WD,white,1999.0,15.0,50000.0,Petrol,50000.0,Maruti Suzuki
1400000.0,Manual-2WD,marron,2016.0,19.0,800.0,Petrol,42000.0,Hyundai
4075000.0,Manual-2WD,silver,2021.0,16.0,1500.0,Petrol,12000.0,Maruti Suzuki
650000.0,Auto-2WD,Gray,2017.0,20.0,800.0,Diesel,70000.0,Tata
2575000.0,Manual-2WD,Silver,2018.0,15.0,1200.0,Petrol,32000.0,Hyundai
1850000.0,Manual-2WD,Gray,2014.0,15.0,1200.0,Petrol,48000.0,Hyundai
740000.0,Auto-2WD,White,2018.0,15.0,800.0,Petrol,17000.0,Maruti Suzuki
3725000.0,Manual-4WD,Silk Silver,2011.0,12.0,2000.0,Diesel,36091.0,Hyundai
600000.0,Manual-2WD,Satine silver,2008.0,12.0,400.0,Petrol,50000.0,Other Brands
3900000.0,Manual-2WD,White,2015.0,12.0,2800.0,Diesel,50000.0,Toyota
1450000.0,Manual-4WD,gray,2017.0,15.0,2500.0,Diesel,42000.0,Mahindra
1675000.0,Auto-4WD,white,2019.0,15.0,2500.0,Diesel,56000.0,Mahindra
1465000.0,Manual-2WD,Silver,2010.0,20.0,1200.0,Petrol,60000.0,Hyundai
799999.0,Manual-2WD,Metallic Grey,2004.0,15.0,1498.0,Petrol,108000.0,Honda
1925000.0,Manual-2WD,Navy blue,2015.0,15.0,1200.0,Petrol,60000.0,Hyundai
1950000.0,Manual-2WD,Carbon Steel ( Dark Grey),2014.0,12.0,1200.0,Petrol,60000.0,Renault
1750000.0,Manual-2WD,silver,2014.0,15.0,1200.0,Petrol,93000.0,Hyundai
2450000.0,Auto-4WD,cream,2007.0,13.0,2200.0,Diesel,60000.0,Nissan
